OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98403321,Sample-Routine,Water,Surface Water,1984-09-28,12:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.0,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00301908,Sample-Routine,Water,Surface Water,2003-04-23,11:50:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.0,std units,,Accepted,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,2003-04-29,,Lower Reporting Limit,0.1,std units,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301721,Sample-Routine,Water,Surface Water,1983-09-19,15:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.0,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98403290,Sample-Routine,Water,Surface Water,1984-03-29,13:00:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Rising stage,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.0,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00300090,Sample-Routine,Water,Surface Water,2002-10-10,10:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.0,std units,,Accepted,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,2002-10-15,,Lower Reporting Limit,0.1,std units,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00204202,Sample-Routine,Water,Surface Water,2002-07-29,13:50:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,L-2170140 recvd 8-02-02,,"Stable, low stage",Drought,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.0,std units,,Accepted,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,2002-08-07,,Lower Reporting Limit,0.1,std units,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98403283,Sample-Routine,Water,Surface Water,1984-02-10,11:40:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.0,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98403268,Sample-Routine,Water,Surface Water,1983-11-10,09:30:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.0,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98403276,Sample-Routine,Water,Surface Water,1983-12-30,12:55:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.0,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99802218,Sample-Routine,Water,Surface Water,1998-05-12,09:25:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,pH,Total,8.0,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201890,Sample-Routine,Water,Surface Water,1981-10-16,12:30:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99802217,Sample-Routine,Water,Surface Water,1998-05-12,16:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201917,Sample-Routine,Water,Surface Water,1982-04-23,10:00:00,MST,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00105740,Sample-Routine,Water,Surface Water,2001-08-28,09:40:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.1,std units,,Accepted,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201926,Sample-Routine,Water,Surface Water,1982-06-18,11:10:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00004470,Sample-Routine,Water,Surface Water,2000-08-21,12:25:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98403291,Sample-Routine,Water,Surface Water,1984-04-05,13:00:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Rising stage,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803523,Sample-Routine,Water,Surface Water,1998-08-19,08:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301720,Sample-Routine,Water,Surface Water,1983-09-16,12:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98403320,Sample-Routine,Water,Surface Water,1984-09-20,15:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301700,Sample-Routine,Water,Surface Water,1983-04-28,12:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301699,Sample-Routine,Water,Surface Water,1983-04-22,09:45:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301690,Sample-Routine,Water,Surface Water,1983-02-17,12:20:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803764,Sample-Routine,Water,Surface Water,1998-09-03,09:15:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-391531106525200,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301682,Sample-Routine,Water,Surface Water,1982-12-22,12:40:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98403277,Sample-Routine,Water,Surface Water,1984-01-04,13:00:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.1,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201933,Sample-Routine,Water,Surface Water,1982-08-05,12:45:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00002245,Sample-Routine,Water,Surface Water,2000-05-10,13:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, high stage",Snowmelt,70,USGS parameter code 82398,Grab sample  (dip),Other,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201935,Sample-Routine,Water,Surface Water,1982-08-18,13:30:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00001260,Sample-Routine,Water,Surface Water,1999-12-22,10:35:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-392110107011300,,,"Stable, normal stage",Under ice cover,70,USGS parameter code 82398,Grab sample  (dip),US DH-81,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201938,Sample-Routine,Water,Surface Water,1982-09-10,11:00:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99903651,Sample-Routine,Water,Surface Water,1999-08-19,09:00:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99704020,Sample-Routine,Water,Surface Water,1997-09-10,11:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00003239,Sample-Routine,Water,Surface Water,2000-06-27,16:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-392110107011300,,,Falling stage,Snowmelt,70,USGS parameter code 82398,Grab sample  (dip),Other,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98403262,Sample-Routine,Water,Surface Water,1983-10-07,11:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00100286,Sample-Routine,Water,Surface Water,2000-11-08,10:40:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.2,std units,,Accepted,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00004472,Sample-Routine,Water,Surface Water,2000-08-22,09:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00200922,Sample-Routine,Water,Surface Water,2001-10-12,10:05:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.2,std units,,Accepted,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00301910,Sample-Routine,Water,Surface Water,2003-04-24,11:25:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.2,std units,,Accepted,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,2003-04-29,,Lower Reporting Limit,0.1,std units,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301717,Sample-Routine,Water,Surface Water,1983-08-26,08:55:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301689,Sample-Routine,Water,Surface Water,1983-02-10,17:00:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301687,Sample-Routine,Water,Surface Water,1983-01-26,14:00:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301686,Sample-Routine,Water,Surface Water,1983-01-19,12:50:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301683,Sample-Routine,Water,Surface Water,1982-12-29,11:15:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99800374,Sample-Routine,Water,Surface Water,1997-10-21,11:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201922,Sample-Routine,Water,Surface Water,1982-05-28,11:10:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301707,Sample-Routine,Water,Surface Water,1983-06-17,10:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301706,Sample-Routine,Water,Surface Water,1983-06-10,08:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00105744,Sample-Routine,Water,Surface Water,2001-08-30,10:05:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.3,std units,,Accepted,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301696,Sample-Routine,Water,Surface Water,1983-04-01,10:25:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301695,Sample-Routine,Water,Surface Water,1983-03-23,10:00:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201893,Sample-Routine,Water,Surface Water,1981-11-05,14:45:00,MST,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00204203,Sample-Routine,Water,Surface Water,2002-07-29,16:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,L-2170139 recvd 8-02-02,,"Stable, low stage",Drought,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.3,std units,,Accepted,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,2002-08-07,,Lower Reporting Limit,0.1,std units,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301680,Sample-Routine,Water,Surface Water,1982-12-10,11:50:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301678,Sample-Routine,Water,Surface Water,1982-11-24,10:50:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98403265,Sample-Routine,Water,Surface Water,1983-10-25,11:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99903649,Sample-Routine,Water,Surface Water,1999-08-18,15:30:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00202582,Sample-Routine,Water,Surface Water,2002-04-25,14:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.3,std units,,Accepted,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,2002-04-30,,Lower Reporting Limit,0.1,std units,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00002098,Sample-Routine,Water,Surface Water,2000-04-24,16:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,pH,Total,8.3,std units,,Historical,,Actual,,,,,,,00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,,NWIS
